id,slug,url
961928,baby-fashion-accessories,https://www.tiktok.com/shop/c/baby-fashion-accessories/961928
963848,jade,https://www.tiktok.com/shop/c/jade/963848
964104,ruby-sapphire-emerald,https://www.tiktok.com/shop/c/ruby-sapphire-emerald/964104
964232,semiprecious-stones,https://www.tiktok.com/shop/c/semiprecious-stones/964232
964360,artificial-gemstones,https://www.tiktok.com/shop/c/artificial-gemstones/964360
964488,pearl,https://www.tiktok.com/shop/c/pearl/964488
964616,amber,https://www.tiktok.com/shop/c/amber/964616
964744,mellite,https://www.tiktok.com/shop/c/mellite/964744
978952,universal-accessories,https://www.tiktok.com/shop/c/universal-accessories/978952
980488,pumps-plumbing,https://www.tiktok.com/shop/c/pumps-plumbing/980488
981128,special-personal-care,https://www.tiktok.com/shop/c/special-personal-care/981128
984584,tablet-computer-accessories,https://www.tiktok.com/shop/c/tablet-computer-accessories/984584
985736,magazines-newspapers,https://www.tiktok.com/shop/c/magazines-newspapers/985736
986760,literature-art,https://www.tiktok.com/shop/c/literature-art/986760
989320,economics-management,https://www.tiktok.com/shop/c/economics-management/989320
989704,childrens-infants-books,https://www.tiktok.com/shop/c/childrens-infants-books/989704
990216,science-technology,https://www.tiktok.com/shop/c/science-technology/990216
992392,lifestyle-hobbies,https://www.tiktok.com/shop/c/lifestyle-hobbies/992392
992904,education-schooling,https://www.tiktok.com/shop/c/education-schooling/992904
995976,phones-tablets,https://www.tiktok.com/shop/c/phones-tablets/995976
997384,video-music,https://www.tiktok.com/shop/c/video-music/997384
1001992,farm-animal-poultry-supplies,https://www.tiktok.com/shop/c/farm-animal-poultry-supplies/1001992
1050248,lucky-draw,https://www.tiktok.com/shop/c/lucky-draw/1050248
2108816,lawn-games,https://www.tiktok.com/shop/c/lawn-games/2108816
2108944,smart-wearable-devices,https://www.tiktok.com/shop/c/smart-wearable-devices/2108944
2109072,refurbished-electronics,https://www.tiktok.com/shop/c/refurbished-electronics/2109072
801040,electric-spin-scrubbers,https://www.tiktok.com/shop/c/electric-spin-scrubbers/801040
801168,hand-riveters,https://www.tiktok.com/shop/c/hand-riveters/801168
801296,specialty-power-tools,https://www.tiktok.com/shop/c/specialty-power-tools/801296
801424,specialty-garden-tools,https://www.tiktok.com/shop/c/specialty-garden-tools/801424
801552,metal-detectors,https://www.tiktok.com/shop/c/metal-detectors/801552
801680,chainsaws,https://www.tiktok.com/shop/c/chainsaws/801680
801808,snow-removal-tools,https://www.tiktok.com/shop/c/snow-removal-tools/801808
801936,gardening-tool-accessories,https://www.tiktok.com/shop/c/gardening-tool-accessories/801936
802064,multitools-accessories,https://www.tiktok.com/shop/c/multitools-accessories/802064
802192,cutting-tools,https://www.tiktok.com/shop/c/cutting-tools/802192
802320,masonry-tiling-tools,https://www.tiktok.com/shop/c/masonry-tiling-tools/802320
802440,costumes-accessories,https://www.tiktok.com/shop/c/costumes-accessories/802440
802448,specialty-hand-tools,https://www.tiktok.com/shop/c/specialty-hand-tools/802448
802568,underwear,https://www.tiktok.com/shop/c/underwear/802568
802576,patio-heaters-fire-pits,https://www.tiktok.com/shop/c/patio-heaters-fire-pits/802576
802696,sleepwear,https://www.tiktok.com/shop/c/sleepwear/802696
802704,pools-hot-tubs-supplies,https://www.tiktok.com/shop/c/pools-hot-tubs-supplies/802704
802832,wallpaper-tools,https://www.tiktok.com/shop/c/wallpaper-tools/802832
802952,tops,https://www.tiktok.com/shop/c/tops/802952
802960,raised-beds,https://www.tiktok.com/shop/c/raised-beds/802960
803080,coats-jackets,https://www.tiktok.com/shop/c/coats-jackets/803080
803088,greenhouses-seed-starters,https://www.tiktok.com/shop/c/greenhouses-seed-starters/803088
803208,boys-bottoms,https://www.tiktok.com/shop/c/boys-bottoms/803208
803216,onesies,https://www.tiktok.com/shop/c/onesies/803216
803336,suits-sets,https://www.tiktok.com/shop/c/suits-sets/803336
803344,mens-pajamas-onesies,https://www.tiktok.com/shop/c/mens-pajamas-onesies/803344
803464,socks,https://www.tiktok.com/shop/c/socks/803464
803472,school-uniforms,https://www.tiktok.com/shop/c/school-uniforms/803472
803600,school-uniforms,https://www.tiktok.com/shop/c/school-uniforms/803600
803720,costumes-accessories,https://www.tiktok.com/shop/c/costumes-accessories/803720
803728,smart-glasses,https://www.tiktok.com/shop/c/smart-glasses/803728
803848,underwear,https://www.tiktok.com/shop/c/underwear/803848
803856,usb-vacuums,https://www.tiktok.com/shop/c/usb-vacuums/803856
803976,sleepwear,https://www.tiktok.com/shop/c/sleepwear/803976
803984,niqab,https://www.tiktok.com/shop/c/niqab/803984
804104,kids-swimwear,https://www.tiktok.com/shop/c/kids-swimwear/804104
804232,tops,https://www.tiktok.com/shop/c/tops/804232
804240,shoe-boot-toe-guards,https://www.tiktok.com/shop/c/shoe-boot-toe-guards/804240
804360,coats-jackets,https://www.tiktok.com/shop/c/coats-jackets/804360
804368,shoe-decoration-charms,https://www.tiktok.com/shop/c/shoe-decoration-charms/804368
804488,bottoms,https://www.tiktok.com/shop/c/bottoms/804488
804496,work-safety-footwear,https://www.tiktok.com/shop/c/work-safety-footwear/804496
804616,suits-sets,https://www.tiktok.com/shop/c/suits-sets/804616
804624,work-safety-footwear,https://www.tiktok.com/shop/c/work-safety-footwear/804624
804744,dresses,https://www.tiktok.com/shop/c/dresses/804744
804752,mary-jane-shoes,https://www.tiktok.com/shop/c/mary-jane-shoes/804752
804872,skirts,https://www.tiktok.com/shop/c/skirts/804872
804880,recovery-collars-support-braces,https://www.tiktok.com/shop/c/recovery-collars-support-braces/804880
805000,socks,https://www.tiktok.com/shop/c/socks/805000
805008,bird-healthcare,https://www.tiktok.com/shop/c/bird-healthcare/805008
805136,toilet-training-systems,https://www.tiktok.com/shop/c/toilet-training-systems/805136
805256,boots,https://www.tiktok.com/shop/c/boots/805256
805264,farm-animal-health-supplies,https://www.tiktok.com/shop/c/farm-animal-health-supplies/805264
805384,sandals-flip-flops,https://www.tiktok.com/shop/c/sandals-flip-flops/805384
805392,reptile-health-supplies,https://www.tiktok.com/shop/c/reptile-health-supplies/805392
805512,trainers,https://www.tiktok.com/shop/c/trainers/805512
805640,slippers,https://www.tiktok.com/shop/c/slippers/805640
805768,formal-shoes,https://www.tiktok.com/shop/c/formal-shoes/805768
805776,sleep-snoring,https://www.tiktok.com/shop/c/sleep-snoring/805776
805896,flat-shoes,https://www.tiktok.com/shop/c/flat-shoes/805896
805904,respiratory-aids-accessories,https://www.tiktok.com/shop/c/respiratory-aids-accessories/805904
806152,boots,https://www.tiktok.com/shop/c/boots/806152
806160,hair-loss-products,https://www.tiktok.com/shop/c/hair-loss-products/806160
806280,sandals-flip-flops,https://www.tiktok.com/shop/c/sandals-flip-flops/806280
806408,trainers,https://www.tiktok.com/shop/c/trainers/806408
806416,cardboard-cutouts,https://www.tiktok.com/shop/c/cardboard-cutouts/806416
806536,slippers,https://www.tiktok.com/shop/c/slippers/806536
806544,music-boxes,https://www.tiktok.com/shop/c/music-boxes/806544
806664,flat-shoes,https://www.tiktok.com/shop/c/flat-shoes/806664
806672,wine-making-equipment,https://www.tiktok.com/shop/c/wine-making-equipment/806672
806800,room-dividers,https://www.tiktok.com/shop/c/room-dividers/806800
806920,bags-luggage,https://www.tiktok.com/shop/c/bags-luggage/806920
806928,makeup-vanities,https://www.tiktok.com/shop/c/makeup-vanities/806928
807048,kids-hats,https://www.tiktok.com/shop/c/kids-hats/807048
807056,coat-racks,https://www.tiktok.com/shop/c/coat-racks/807056
807176,eyewear,https://www.tiktok.com/shop/c/eyewear/807176
807184,bedding-accessories,https://www.tiktok.com/shop/c/bedding-accessories/807184
